sourcetype,"_raw",host,source,index
"octopus:event","{""Id"":""events-76"",""RelatedDocumentIds"":[""deploymentprocess-projects-1"",""projects-1""],""Category"":""Modified"",""UserId"":""users-1"",""Username"":""merbla"",""IdentityEstablishedWith"":""Session cookie"",""Occurred"":""2015-06-01T10:17:07.186+00:00"",""Message"":""Deployment process for A new project was changed"",""MessageHtml"":""Deployment process for <a href='/r/projects-1'>A new project</a> was changed"",""MessageReferences"":[{""ReferencedDocumentId"":""projects-1"",""StartIndex"":23,""Length"":13}],""Comments"":null,""Details"":""<span>{\r&para;<br>  \""ProjectId\"": \""projects-1\"",\r&para;<br>  \""Steps\"": [\r&para;<br>    {\r&para;<br>      \""Id\"": \""fa978568-995d-41d1-aab5-fe7b3b29d915\"",\r&para;<br>      \""Name\"": \""Go Do It\"",\r&para;<br>      \""Condition\"": \""Success\"",\r&para;<br>      \""StartTrigger\"": \""StartAfterPrevious\"",\r&para;<br>      \""RequiresPackagesToBeAcquired\"": false,\r&para;<br>      \""Actions\"": [\r&para;<br>        {\r&para;<br>          \""Id\"": \""e858e16e-80f6-49c6-9f03-fbc9ed3e5838\"",\r&para;<br>          \""Name\"": \""Go Do It\"",\r&para;<br>          \""ActionType\"": \""Octopus.Script\"",\r&para;<br>          \""Environments\"": [],\r&para;<br>          \""Properties\"": {\r&para;<br>            \""Octopus.Action.Script.ScriptBody\"": {\r&para;<br>              \""CleartextValue\"": \""ls\""\r&para;<br>            }\r&para;<br>          }\r&para;<br>        }\r&para;<br>      ],\r&para;<br>      \""Properties\"": {\r&para;<br>        \""Octopus.Action.TargetRoles\"": {\r&para;<br>          \""CleartextValue\"": \""WebServer\""\r&para;<br>        }\r&para;<br>      }\r&para;<br>    },\r&para;<br>    {\r&para;<br>      \""Id\"": \""21bebb0b-ac7b-42d2-a6c4-855b1e1d8ae1\"",\r&para;<br>      \""Name\"": \""Do Something Else\"",\r&para;<br>      \""Condition\"": \""Success\"",\r&para;<br>      \""StartTrigger\"": \""StartAfterPrevious\"",\r&para;<br>      \""RequiresPackagesToBeAcquired\"": false,\r&para;<br>      \""Actions\"": [\r&para;<br>        {\r&para;<br>          \""Id\"": \""970b6314-77de-4a28-a09d-69014a276450\"",\r&para;<br>          \""Name\"": \""Do Something Else\"",\r&para;<br>          \""ActionType\"": \""Octopus.Script\"",\r&para;<br>          \""Environments\"": [],\r&para;<br>          \""Properties\"": {\r&para;<br>            \""Octopus.Action.Script.ScriptBody\"": {\r&para;<br>              \""CleartextValue\"": \""ls\""\r&para;<br>            }\r&para;<br>          }\r&para;<br>        }\r&para;<br>      ],\r&para;<br>      \""Properties\"": {\r&para;<br>        \""Octopus.Action.TargetRoles\"": {\r&para;<br>          \""CleartextValue\"": \""WebServer\""\r&para;<br>        }\r&para;<br>      }\r&para;<br></span><ins style=\""background:#e6ffe6;\"">    },\r&para;<br>    {\r&para;<br>      \""Id\"": \""34c1012e-15c0-4446-813b-eafc5e0ae2c1\"",\r&para;<br>      \""Name\"": \""MOAAAR\"",\r&para;<br>      \""Condition\"": \""Success\"",\r&para;<br>      \""StartTrigger\"": \""StartAfterPrevious\"",\r&para;<br>      \""RequiresPackagesToBeAcquired\"": false,\r&para;<br>      \""Actions\"": [\r&para;<br>        {\r&para;<br>          \""Id\"": \""90c53803-b454-44f0-84b0-30c5a8f9c09e\"",\r&para;<br>          \""Name\"": \""MOAAAR\"",\r&para;<br>          \""ActionType\"": \""Octopus.Script\"",\r&para;<br>          \""Environments\"": [],\r&para;<br>          \""Properties\"": {\r&para;<br>            \""Octopus.Action.Script.ScriptBody\"": {\r&para;<br>              \""CleartextValue\"": \""ls\""\r&para;<br>            }\r&para;<br>          }\r&para;<br>        }\r&para;<br>      ],\r&para;<br>      \""Properties\"": {\r&para;<br>        \""Octopus.Action.TargetRoles\"": {\r&para;<br>          \""CleartextValue\"": \""WebServer\""\r&para;<br>        }\r&para;<br>      }\r&para;<br></ins><span>    }\r&para;<br>  ],\r&para;<br>  \""ModifiedSinceLastSnapshot\"": </span><del style=\""background:#ffe6e6;\"">fals</del><ins style=\""background:#e6ffe6;\"">tru</ins><span>e,\r&para;<br>  \""LastSnapshotNumber\"": 2,\r&para;<br>  \""LastSnapshotId\"": \""deploymentprocess-projects-1-snapshot-2\"",\r&para;<br>  \""IsFrozen\"": false,\r&para;<br>  \""Version\"": </span><del style=\""background:#ffe6e6;\"">2</del><ins style=\""background:#e6ffe6;\"">3</ins><span>,\r&para;<br>  \""Octopus.Platform.Documents.Model.IDocument.Name\"": \""Deployment process\""\r&para;<br>}</span>"",""Links"":{""Self"":""/api/environments/events-76""}}","localhost.localdomain","octopus_deploy://Local Octopus Deploy","octopus_deploy"
"octopus:event","{""Id"":""events-77"",""RelatedDocumentIds"":[""projects-1"",""releases-36""],""Category"":""Created"",""UserId"":""users-1"",""Username"":""merbla"",""IdentityEstablishedWith"":""Session cookie"",""Occurred"":""2015-06-01T10:17:11.483+00:00"",""Message"":""A new project release 0.0.6 was created"",""MessageHtml"":""<a href='/r/projects-1'>A new project</a> release <a href='/r/releases-36'>0.0.6</a> was created"",""MessageReferences"":[{""ReferencedDocumentId"":""projects-1"",""StartIndex"":0,""Length"":13},{""ReferencedDocumentId"":""releases-36"",""StartIndex"":22,""Length"":5}],""Comments"":null,""Details"":null,""Links"":{""Self"":""/api/environments/events-77""}}","localhost.localdomain","octopus_deploy://Local Octopus Deploy","octopus_deploy"
"octopus:event","{""Id"":""events-78"",""RelatedDocumentIds"":[""teams-2""],""Category"":""Created"",""UserId"":""users-1"",""Username"":""merbla"",""IdentityEstablishedWith"":""Session cookie"",""Occurred"":""2015-06-01T10:17:46.483+00:00"",""Message"":""Team Developers was created"",""MessageHtml"":""Team <a href='/r/teams-2'>Developers</a> was created"",""MessageReferences"":[{""ReferencedDocumentId"":""teams-2"",""StartIndex"":5,""Length"":10}],""Comments"":null,""Details"":null,""Links"":{""Self"":""/api/environments/events-78""}}","localhost.localdomain","octopus_deploy://Local Octopus Deploy","octopus_deploy"
"octopus:event","{""Id"":""events-80"",""RelatedDocumentIds"":[""users-33"",""teams-everyone""],""Category"":""Modified"",""UserId"":""users-1"",""Username"":""merbla"",""IdentityEstablishedWith"":""Session cookie"",""Occurred"":""2015-06-01T10:18:11.045+00:00"",""Message"":""User john.clever was added to the team Everyone"",""MessageHtml"":""User <a href='/r/users-33'>john.clever</a> was added to the team <a href='/r/teams-everyone'>Everyone</a>"",""MessageReferences"":[{""ReferencedDocumentId"":""users-33"",""StartIndex"":5,""Length"":11},{""ReferencedDocumentId"":""teams-everyone"",""StartIndex"":39,""Length"":8}],""Comments"":null,""Details"":null,""Links"":{""Self"":""/api/environments/events-80""}}","localhost.localdomain","octopus_deploy://Local Octopus Deploy","octopus_deploy"
"octopus:event","{""Id"":""events-79"",""RelatedDocumentIds"":[""users-33""],""Category"":""Created"",""UserId"":""users-1"",""Username"":""merbla"",""IdentityEstablishedWith"":""Session cookie"",""Occurred"":""2015-06-01T10:18:11.045+00:00"",""Message"":""User john.clever has been created "",""MessageHtml"":""User <a href='/r/users-33'>john.clever</a> has been created "",""MessageReferences"":[{""ReferencedDocumentId"":""users-33"",""StartIndex"":5,""Length"":11}],""Comments"":null,""Details"":null,""Links"":{""Self"":""/api/environments/events-79""}}","localhost.localdomain","octopus_deploy://Local Octopus Deploy","octopus_deploy"
"octopus:event","{""Id"":""events-81"",""RelatedDocumentIds"":[""users-33""],""Category"":""Modified"",""UserId"":""users-1"",""Username"":""merbla"",""IdentityEstablishedWith"":""Session cookie"",""Occurred"":""2015-06-01T10:18:27.482+00:00"",""Message"":""API key for john.clever was regenerated."",""MessageHtml"":""API key for <a href='/r/users-33'>john.clever</a> was regenerated."",""MessageReferences"":[{""ReferencedDocumentId"":""users-33"",""StartIndex"":12,""Length"":11}],""Comments"":null,""Details"":null,""Links"":{""Self"":""/api/environments/events-81""}}","localhost.localdomain","octopus_deploy://Local Octopus Deploy","octopus_deploy"
"octopus:event","{""Id"":""events-83"",""RelatedDocumentIds"":[""users-34"",""teams-everyone""],""Category"":""Modified"",""UserId"":""users-1"",""Username"":""merbla"",""IdentityEstablishedWith"":""Session cookie"",""Occurred"":""2015-06-01T10:18:56.498+00:00"",""Message"":""User SplunkModularInput was added to the team Everyone"",""MessageHtml"":""User <a href='/r/users-34'>SplunkModularInput</a> was added to the team <a href='/r/teams-everyone'>Everyone</a>"",""MessageReferences"":[{""ReferencedDocumentId"":""users-34"",""StartIndex"":5,""Length"":18},{""ReferencedDocumentId"":""teams-everyone"",""StartIndex"":46,""Length"":8}],""Comments"":null,""Details"":null,""Links"":{""Self"":""/api/environments/events-83""}}","localhost.localdomain","octopus_deploy://Local Octopus Deploy","octopus_deploy"
"octopus:event","{""Id"":""events-82"",""RelatedDocumentIds"":[""users-34""],""Category"":""Created"",""UserId"":""users-1"",""Username"":""merbla"",""IdentityEstablishedWith"":""Session cookie"",""Occurred"":""2015-06-01T10:18:56.498+00:00"",""Message"":""User SplunkModularInput has been created "",""MessageHtml"":""User <a href='/r/users-34'>SplunkModularInput</a> has been created "",""MessageReferences"":[{""ReferencedDocumentId"":""users-34"",""StartIndex"":5,""Length"":18}],""Comments"":null,""Details"":null,""Links"":{""Self"":""/api/environments/events-82""}}","localhost.localdomain","octopus_deploy://Local Octopus Deploy","octopus_deploy"
"octopus:event","{""Id"":""events-84"",""RelatedDocumentIds"":[""users-34""],""Category"":""Modified"",""UserId"":""users-1"",""Username"":""merbla"",""IdentityEstablishedWith"":""Session cookie"",""Occurred"":""2015-06-01T10:19:05.373+00:00"",""Message"":""API key for SplunkModularInput was regenerated."",""MessageHtml"":""API key for <a href='/r/users-34'>SplunkModularInput</a> was regenerated."",""MessageReferences"":[{""ReferencedDocumentId"":""users-34"",""StartIndex"":12,""Length"":18}],""Comments"":null,""Details"":null,""Links"":{""Self"":""/api/environments/events-84""}}","localhost.localdomain","octopus_deploy://Local Octopus Deploy","octopus_deploy"
"octopus:event","{""Id"":""events-85"",""RelatedDocumentIds"":[""UserRoles-1""],""Category"":""Created"",""UserId"":""users-1"",""Username"":""merbla"",""IdentityEstablishedWith"":""Session cookie"",""Occurred"":""2015-06-01T10:20:09.436+00:00"",""Message"":""UserRole Event Viewer was created"",""MessageHtml"":""UserRole <a href='/r/UserRoles-1'>Event Viewer</a> was created"",""MessageReferences"":[{""ReferencedDocumentId"":""UserRoles-1"",""StartIndex"":9,""Length"":12}],""Comments"":null,""Details"":null,""Links"":{""Self"":""/api/environments/events-85""}}","localhost.localdomain","octopus_deploy://Local Octopus Deploy","octopus_deploy"
"octopus:event","{""Id"":""events-86"",""RelatedDocumentIds"":[""teams-3""],""Category"":""Created"",""UserId"":""users-1"",""Username"":""merbla"",""IdentityEstablishedWith"":""Session cookie"",""Occurred"":""2015-06-01T10:20:35.998+00:00"",""Message"":""Team Audit was created"",""MessageHtml"":""Team <a href='/r/teams-3'>Audit</a> was created"",""MessageReferences"":[{""ReferencedDocumentId"":""teams-3"",""StartIndex"":5,""Length"":5}],""Comments"":null,""Details"":null,""Links"":{""Self"":""/api/environments/events-86""}}","localhost.localdomain","octopus_deploy://Local Octopus Deploy","octopus_deploy"
"octopus:event","{""Id"":""events-87"",""RelatedDocumentIds"":[""teams-3""],""Category"":""Modified"",""UserId"":""users-1"",""Username"":""merbla"",""IdentityEstablishedWith"":""Session cookie"",""Occurred"":""2015-06-01T10:21:04.639+00:00"",""Message"":""Team Audit was modified"",""MessageHtml"":""Team <a href='/r/teams-3'>Audit</a> was modified"",""MessageReferences"":[{""ReferencedDocumentId"":""teams-3"",""StartIndex"":5,""Length"":5}],""Comments"":null,""Details"":""<span>{\r&para;<br>  \""Name\"": \""Audit\"",\r&para;<br>  \""MemberUserIds\"": [</span><ins style=\""background:#e6ffe6;\"">\r&para;<br>    \""users-34\""\r&para;<br>  </ins><span>],\r&para;<br>  \""ExternalSecurityGroups\"": [],\r&para;<br>  \""UserRoleIds\"": [\r&para;<br>    \""UserRoles-1\""\r&para;<br>  ],\r&para;<br>  \""ProjectIds\"": [],\r&para;<br>  \""EnvironmentIds\"": []\r&para;<br>}</span>"",""Links"":{""Self"":""/api/environments/events-87""}}","localhost.localdomain","octopus_deploy://Local Octopus Deploy","octopus_deploy"
"octopus:event","{""Id"":""events-89"",""RelatedDocumentIds"":[""users-35"",""teams-everyone""],""Category"":""Modified"",""UserId"":""users-1"",""Username"":""merbla"",""IdentityEstablishedWith"":""Session cookie"",""Occurred"":""2015-06-01T11:15:23.580+00:00"",""Message"":""User ramona.raggl was added to the team Everyone"",""MessageHtml"":""User <a href='/r/users-35'>ramona.raggl</a> was added to the team <a href='/r/teams-everyone'>Everyone</a>"",""MessageReferences"":[{""ReferencedDocumentId"":""users-35"",""StartIndex"":5,""Length"":12},{""ReferencedDocumentId"":""teams-everyone"",""StartIndex"":40,""Length"":8}],""Comments"":null,""Details"":null,""Links"":{""Self"":""/api/environments/events-89""}}","localhost.localdomain","octopus_deploy://Local Octopus Deploy","octopus_deploy"
"octopus:event","{""Id"":""events-88"",""RelatedDocumentIds"":[""users-35""],""Category"":""Created"",""UserId"":""users-1"",""Username"":""merbla"",""IdentityEstablishedWith"":""Session cookie"",""Occurred"":""2015-06-01T11:15:23.580+00:00"",""Message"":""User ramona.raggl has been created "",""MessageHtml"":""User <a href='/r/users-35'>ramona.raggl</a> has been created "",""MessageReferences"":[{""ReferencedDocumentId"":""users-35"",""StartIndex"":5,""Length"":12}],""Comments"":null,""Details"":null,""Links"":{""Self"":""/api/environments/events-88""}}","localhost.localdomain","octopus_deploy://Local Octopus Deploy","octopus_deploy"
"octopus:event","{""Id"":""events-90"",""RelatedDocumentIds"":[""projects-1"",""releases-37""],""Category"":""Created"",""UserId"":""users-1"",""Username"":""merbla"",""IdentityEstablishedWith"":""Session cookie"",""Occurred"":""2015-06-01T12:12:28.661+00:00"",""Message"":""A new project release 0.0.71 was created"",""MessageHtml"":""<a href='/r/projects-1'>A new project</a> release <a href='/r/releases-37'>0.0.71</a> was created"",""MessageReferences"":[{""ReferencedDocumentId"":""projects-1"",""StartIndex"":0,""Length"":13},{""ReferencedDocumentId"":""releases-37"",""StartIndex"":22,""Length"":6}],""Comments"":null,""Details"":null,""Links"":{""Self"":""/api/environments/events-90""}}","localhost.localdomain","octopus_deploy://Local Octopus Deploy","octopus_deploy"
"octopus:event","{""Id"":""events-91"",""RelatedDocumentIds"":[""projects-1"",""releases-38""],""Category"":""Created"",""UserId"":""users-1"",""Username"":""merbla"",""IdentityEstablishedWith"":""Session cookie"",""Occurred"":""2015-06-02T06:53:03.768+00:00"",""Message"":""A new project release 0.0.72 was created"",""MessageHtml"":""<a href='/r/projects-1'>A new project</a> release <a href='/r/releases-38'>0.0.72</a> was created"",""MessageReferences"":[{""ReferencedDocumentId"":""projects-1"",""StartIndex"":0,""Length"":13},{""ReferencedDocumentId"":""releases-38"",""StartIndex"":22,""Length"":6}],""Comments"":null,""Details"":null,""Links"":{""Self"":""/api/environments/events-91""}}","localhost.localdomain","octopus_deploy://Local Octopus Deploy","octopus_deploy"
"octopus:event","{""Id"":""events-92"",""RelatedDocumentIds"":[""projects-1"",""releases-39""],""Category"":""Created"",""UserId"":""users-1"",""Username"":""merbla"",""IdentityEstablishedWith"":""Session cookie"",""Occurred"":""2015-06-03T07:31:47.027+00:00"",""Message"":""A new project release 0.0.73 was created"",""MessageHtml"":""<a href='/r/projects-1'>A new project</a> release <a href='/r/releases-39'>0.0.73</a> was created"",""MessageReferences"":[{""ReferencedDocumentId"":""projects-1"",""StartIndex"":0,""Length"":13},{""ReferencedDocumentId"":""releases-39"",""StartIndex"":22,""Length"":6}],""Comments"":null,""Details"":null,""Links"":{""Self"":""/api/environments/events-92""}}","localhost.localdomain","octopus_deploy://Local Octopus Deploy","octopus_deploy"
"octopus:event","{""Id"":""events-93"",""RelatedDocumentIds"":[""projects-1"",""releases-40""],""Category"":""Created"",""UserId"":""users-1"",""Username"":""merbla"",""IdentityEstablishedWith"":""Session cookie"",""Occurred"":""2015-06-04T21:49:03.526+00:00"",""Message"":""A new project release 0.0.74 was created"",""MessageHtml"":""<a href='/r/projects-1'>A new project</a> release <a href='/r/releases-40'>0.0.74</a> was created"",""MessageReferences"":[{""ReferencedDocumentId"":""projects-1"",""StartIndex"":0,""Length"":13},{""ReferencedDocumentId"":""releases-40"",""StartIndex"":22,""Length"":6}],""Comments"":null,""Details"":null,""Links"":{""Self"":""/api/environments/events-93""}}","localhost.localdomain","octopus_deploy://Local Octopus Deploy","octopus_deploy"
"octopus:event","{""Id"":""events-97"",""RelatedDocumentIds"":[""projects-1"",""releases-65""],""Category"":""Created"",""UserId"":""users-1"",""Username"":""merbla"",""IdentityEstablishedWith"":""Session cookie"",""Occurred"":""2015-06-05T22:10:59.010+00:00"",""Message"":""A new project release 0.0.75 was created"",""MessageHtml"":""<a href='/r/projects-1'>A new project</a> release <a href='/r/releases-65'>0.0.75</a> was created"",""MessageReferences"":[{""ReferencedDocumentId"":""projects-1"",""StartIndex"":0,""Length"":13},{""ReferencedDocumentId"":""releases-65"",""StartIndex"":22,""Length"":6}],""Comments"":null,""Details"":null,""Links"":{""Self"":""/api/environments/events-97""}}","localhost.localdomain","octopus_deploy://Local Octopus Deploy","octopus_deploy"
"octopus:event","{""Id"":""events-98"",""RelatedDocumentIds"":[""projects-1"",""releases-66""],""Category"":""Created"",""UserId"":""users-1"",""Username"":""merbla"",""IdentityEstablishedWith"":""Session cookie"",""Occurred"":""2015-06-05T22:12:25.917+00:00"",""Message"":""A new project release 0.0.76 was created"",""MessageHtml"":""<a href='/r/projects-1'>A new project</a> release <a href='/r/releases-66'>0.0.76</a> was created"",""MessageReferences"":[{""ReferencedDocumentId"":""projects-1"",""StartIndex"":0,""Length"":13},{""ReferencedDocumentId"":""releases-66"",""StartIndex"":22,""Length"":6}],""Comments"":null,""Details"":null,""Links"":{""Self"":""/api/environments/events-98""}}","localhost.localdomain","octopus_deploy://Local Octopus Deploy","octopus_deploy"
"octopus:event","{""Id"":""events-99"",""RelatedDocumentIds"":[""projects-1"",""releases-67""],""Category"":""Created"",""UserId"":""users-1"",""Username"":""merbla"",""IdentityEstablishedWith"":""Session cookie"",""Occurred"":""2015-06-05T22:12:41.683+00:00"",""Message"":""A new project release 0.0.77 was created"",""MessageHtml"":""<a href='/r/projects-1'>A new project</a> release <a href='/r/releases-67'>0.0.77</a> was created"",""MessageReferences"":[{""ReferencedDocumentId"":""projects-1"",""StartIndex"":0,""Length"":13},{""ReferencedDocumentId"":""releases-67"",""StartIndex"":22,""Length"":6}],""Comments"":null,""Details"":null,""Links"":{""Self"":""/api/environments/events-99""}}","localhost.localdomain","octopus_deploy://Local Octopus Deploy","octopus_deploy"
"octopus:event","{""Id"":""events-100"",""RelatedDocumentIds"":[""projects-1"",""releases-68""],""Category"":""Created"",""UserId"":""users-1"",""Username"":""merbla"",""IdentityEstablishedWith"":""Session cookie"",""Occurred"":""2015-06-05T22:52:25.367+00:00"",""Message"":""A new project release 0.0.78 was created"",""MessageHtml"":""<a href='/r/projects-1'>A new project</a> release <a href='/r/releases-68'>0.0.78</a> was created"",""MessageReferences"":[{""ReferencedDocumentId"":""projects-1"",""StartIndex"":0,""Length"":13},{""ReferencedDocumentId"":""releases-68"",""StartIndex"":22,""Length"":6}],""Comments"":null,""Details"":null,""Links"":{""Self"":""/api/environments/events-100""}}","localhost.localdomain","octopus_deploy://Local Octopus Deploy","octopus_deploy"
"octopus:event","{""Id"":""events-101"",""RelatedDocumentIds"":[""projects-1"",""releases-69""],""Category"":""Created"",""UserId"":""users-1"",""Username"":""merbla"",""IdentityEstablishedWith"":""Session cookie"",""Occurred"":""2015-06-05T22:52:39.086+00:00"",""Message"":""A new project release 0.0.79 was created"",""MessageHtml"":""<a href='/r/projects-1'>A new project</a> release <a href='/r/releases-69'>0.0.79</a> was created"",""MessageReferences"":[{""ReferencedDocumentId"":""projects-1"",""StartIndex"":0,""Length"":13},{""ReferencedDocumentId"":""releases-69"",""StartIndex"":22,""Length"":6}],""Comments"":null,""Details"":null,""Links"":{""Self"":""/api/environments/events-101""}}","localhost.localdomain","octopus_deploy://Local Octopus Deploy","octopus_deploy"
"octopus:event","{""Id"":""events-102"",""RelatedDocumentIds"":[""projects-1"",""releases-70""],""Category"":""Created"",""UserId"":""users-1"",""Username"":""merbla"",""IdentityEstablishedWith"":""Session cookie"",""Occurred"":""2015-06-05T22:53:12.383+00:00"",""Message"":""A new project release 0.0.80 was created"",""MessageHtml"":""<a href='/r/projects-1'>A new project</a> release <a href='/r/releases-70'>0.0.80</a> was created"",""MessageReferences"":[{""ReferencedDocumentId"":""projects-1"",""StartIndex"":0,""Length"":13},{""ReferencedDocumentId"":""releases-70"",""StartIndex"":22,""Length"":6}],""Comments"":null,""Details"":null,""Links"":{""Self"":""/api/environments/events-102""}}","localhost.localdomain","octopus_deploy://Local Octopus Deploy","octopus_deploy"
"octopus:event","{""Id"":""events-103"",""RelatedDocumentIds"":[""projects-1"",""releases-71""],""Category"":""Created"",""UserId"":""users-1"",""Username"":""merbla"",""IdentityEstablishedWith"":""Session cookie"",""Occurred"":""2015-06-05T22:57:29.206+00:00"",""Message"":""A new project release 0.0.81 was created"",""MessageHtml"":""<a href='/r/projects-1'>A new project</a> release <a href='/r/releases-71'>0.0.81</a> was created"",""MessageReferences"":[{""ReferencedDocumentId"":""projects-1"",""StartIndex"":0,""Length"":13},{""ReferencedDocumentId"":""releases-71"",""StartIndex"":22,""Length"":6}],""Comments"":null,""Details"":null,""Links"":{""Self"":""/api/environments/events-103""}}","localhost.localdomain","octopus_deploy://Local Octopus Deploy","octopus_deploy"
"octopus:event","{""Id"":""events-104"",""RelatedDocumentIds"":[""projects-1"",""releases-72""],""Category"":""Created"",""UserId"":""users-1"",""Username"":""merbla"",""IdentityEstablishedWith"":""Session cookie"",""Occurred"":""2015-06-05T23:04:04.943+00:00"",""Message"":""A new project release 0.0.82 was created"",""MessageHtml"":""<a href='/r/projects-1'>A new project</a> release <a href='/r/releases-72'>0.0.82</a> was created"",""MessageReferences"":[{""ReferencedDocumentId"":""projects-1"",""StartIndex"":0,""Length"":13},{""ReferencedDocumentId"":""releases-72"",""StartIndex"":22,""Length"":6}],""Comments"":null,""Details"":null,""Links"":{""Self"":""/api/environments/events-104""}}","localhost.localdomain","octopus_deploy://Local Octopus Deploy","octopus_deploy"
"octopus:event","{""Id"":""events-129"",""RelatedDocumentIds"":[""projects-1"",""releases-97""],""Category"":""Created"",""UserId"":""users-1"",""Username"":""merbla"",""IdentityEstablishedWith"":""Session cookie"",""Occurred"":""2015-06-08T10:05:25.294+00:00"",""Message"":""A new project release 0.0.83 was created"",""MessageHtml"":""<a href='/r/projects-1'>A new project</a> release <a href='/r/releases-97'>0.0.83</a> was created"",""MessageReferences"":[{""ReferencedDocumentId"":""projects-1"",""StartIndex"":0,""Length"":13},{""ReferencedDocumentId"":""releases-97"",""StartIndex"":22,""Length"":6}],""Comments"":null,""Details"":null,""Links"":{""Self"":""/api/environments/events-129""}}","localhost.localdomain","octopus_deploy://Local Octopus Deploy","octopus_deploy"
"octopus:event","{""Id"":""events-130"",""RelatedDocumentIds"":[""projects-1"",""releases-98""],""Category"":""Created"",""UserId"":""users-1"",""Username"":""merbla"",""IdentityEstablishedWith"":""Session cookie"",""Occurred"":""2015-06-08T10:10:01.216+00:00"",""Message"":""A new project release 0.0.84 was created"",""MessageHtml"":""<a href='/r/projects-1'>A new project</a> release <a href='/r/releases-98'>0.0.84</a> was created"",""MessageReferences"":[{""ReferencedDocumentId"":""projects-1"",""StartIndex"":0,""Length"":13},{""ReferencedDocumentId"":""releases-98"",""StartIndex"":22,""Length"":6}],""Comments"":null,""Details"":null,""Links"":{""Self"":""/api/environments/events-130""}}","localhost.localdomain","octopus_deploy://Local Octopus Deploy","octopus_deploy"
"octopus:event","{""Id"":""events-131"",""RelatedDocumentIds"":[""projects-1"",""releases-99""],""Category"":""Created"",""UserId"":""users-1"",""Username"":""merbla"",""IdentityEstablishedWith"":""Session cookie"",""Occurred"":""2015-06-08T10:25:58.273+00:00"",""Message"":""A new project release 0.0.85 was created"",""MessageHtml"":""<a href='/r/projects-1'>A new project</a> release <a href='/r/releases-99'>0.0.85</a> was created"",""MessageReferences"":[{""ReferencedDocumentId"":""projects-1"",""StartIndex"":0,""Length"":13},{""ReferencedDocumentId"":""releases-99"",""StartIndex"":22,""Length"":6}],""Comments"":null,""Details"":null,""Links"":{""Self"":""/api/environments/events-131""}}","localhost.localdomain","octopus_deploy://Local Octopus Deploy","octopus_deploy"
"octopus:event","{""Id"":""events-132"",""RelatedDocumentIds"":[""projects-1"",""releases-100""],""Category"":""Created"",""UserId"":""users-1"",""Username"":""merbla"",""IdentityEstablishedWith"":""Session cookie"",""Occurred"":""2015-06-09T07:47:08.616+00:00"",""Message"":""A new project release 0.0.86 was created"",""MessageHtml"":""<a href='/r/projects-1'>A new project</a> release <a href='/r/releases-100'>0.0.86</a> was created"",""MessageReferences"":[{""ReferencedDocumentId"":""projects-1"",""StartIndex"":0,""Length"":13},{""ReferencedDocumentId"":""releases-100"",""StartIndex"":22,""Length"":6}],""Comments"":null,""Details"":null,""Links"":{""Self"":""/api/environments/events-132""}}","localhost.localdomain","octopus_deploy://Local Octopus Deploy","octopus_deploy"
"octopus:event","{""Id"":""events-133"",""RelatedDocumentIds"":[""projects-1"",""releases-101""],""Category"":""Created"",""UserId"":""users-1"",""Username"":""merbla"",""IdentityEstablishedWith"":""Session cookie"",""Occurred"":""2015-06-09T12:33:03.197+00:00"",""Message"":""A new project release 0.0.87 was created"",""MessageHtml"":""<a href='/r/projects-1'>A new project</a> release <a href='/r/releases-101'>0.0.87</a> was created"",""MessageReferences"":[{""ReferencedDocumentId"":""projects-1"",""StartIndex"":0,""Length"":13},{""ReferencedDocumentId"":""releases-101"",""StartIndex"":22,""Length"":6}],""Comments"":null,""Details"":null,""Links"":{""Self"":""/api/environments/events-133""}}","localhost.localdomain","octopus_deploy://Local Octopus Deploy","octopus_deploy"
"octopus:event","{""Id"":""events-134"",""RelatedDocumentIds"":[""projects-1"",""releases-102""],""Category"":""Created"",""UserId"":""users-1"",""Username"":""merbla"",""IdentityEstablishedWith"":""Session cookie"",""Occurred"":""2015-06-09T20:37:44.159+00:00"",""Message"":""A new project release 0.0.88 was created"",""MessageHtml"":""<a href='/r/projects-1'>A new project</a> release <a href='/r/releases-102'>0.0.88</a> was created"",""MessageReferences"":[{""ReferencedDocumentId"":""projects-1"",""StartIndex"":0,""Length"":13},{""ReferencedDocumentId"":""releases-102"",""StartIndex"":22,""Length"":6}],""Comments"":null,""Details"":null,""Links"":{""Self"":""/api/environments/events-134""}}","localhost.localdomain","octopus_deploy://Local Octopus Deploy","octopus_deploy"
"octopus:event","{""Id"":""events-135"",""RelatedDocumentIds"":[""projects-1"",""releases-103""],""Category"":""Created"",""UserId"":""users-1"",""Username"":""merbla"",""IdentityEstablishedWith"":""Session cookie"",""Occurred"":""2015-06-10T11:24:14.352+00:00"",""Message"":""A new project release 0.0.89 was created"",""MessageHtml"":""<a href='/r/projects-1'>A new project</a> release <a href='/r/releases-103'>0.0.89</a> was created"",""MessageReferences"":[{""ReferencedDocumentId"":""projects-1"",""StartIndex"":0,""Length"":13},{""ReferencedDocumentId"":""releases-103"",""StartIndex"":22,""Length"":6}],""Comments"":null,""Details"":null,""Links"":{""Self"":""/api/environments/events-135""}}","localhost.localdomain","octopus_deploy://Local Octopus Deploy","octopus_deploy"
