sourcetype,"_raw",host,source,index
"octopus:release","{""Id"":""releases-71"",""Assembled"":""2015-06-05T22:57:29.191+00:00"",""ReleaseNotes"":null,""ProjectId"":""projects-1"",""ProjectVariableSetSnapshotId"":""variableset-projects-1-snapshot-1"",""LibraryVariableSetSnapshotIds"":[],""ProjectDeploymentProcessSnapshotId"":""deploymentprocess-projects-1-snapshot-3"",""SelectedPackages"":[],""Version"":""0.0.81"",""LastModifiedOn"":""2015-06-05T22:57:29.206+00:00"",""LastModifiedBy"":""merbla"",""Links"":{""Self"":""/api/releases/releases-71"",""Project"":""/api/projects/projects-1"",""Progression"":""/api/releases/releases-71/progression"",""Deployments"":""/api/releases/releases-71/deployments"",""DeploymentTemplate"":""/api/releases/releases-71/deployments/template"",""Artifacts"":""/api/artifacts?regarding=releases-71"",""ProjectVariableSnapshot"":""/api/variables/variableset-projects-1-snapshot-1"",""ProjectDeploymentProcessSnapshot"":""/api/deploymentprocesses/deploymentprocess-projects-1-snapshot-3"",""Web"":""/app#/releases/releases-71"",""SnapshotVariables"":""/api/releases/releases-71/snapshot-variables"",""Defects"":""/api/releases/releases-71/defects"",""ReportDefect"":""/api/releases/releases-71/defects"",""ResolveDefect"":""/api/releases/releases-71/defects/resolve""}}","localhost.localdomain","octopus_deploy://Local Octopus Deploy","octopus_deploy"
"octopus:release","{""Id"":""releases-72"",""Assembled"":""2015-06-05T23:04:04.912+00:00"",""ReleaseNotes"":null,""ProjectId"":""projects-1"",""ProjectVariableSetSnapshotId"":""variableset-projects-1-snapshot-1"",""LibraryVariableSetSnapshotIds"":[],""ProjectDeploymentProcessSnapshotId"":""deploymentprocess-projects-1-snapshot-3"",""SelectedPackages"":[],""Version"":""0.0.82"",""LastModifiedOn"":""2015-06-05T23:04:04.943+00:00"",""LastModifiedBy"":""merbla"",""Links"":{""Self"":""/api/releases/releases-72"",""Project"":""/api/projects/projects-1"",""Progression"":""/api/releases/releases-72/progression"",""Deployments"":""/api/releases/releases-72/deployments"",""DeploymentTemplate"":""/api/releases/releases-72/deployments/template"",""Artifacts"":""/api/artifacts?regarding=releases-72"",""ProjectVariableSnapshot"":""/api/variables/variableset-projects-1-snapshot-1"",""ProjectDeploymentProcessSnapshot"":""/api/deploymentprocesses/deploymentprocess-projects-1-snapshot-3"",""Web"":""/app#/releases/releases-72"",""SnapshotVariables"":""/api/releases/releases-72/snapshot-variables"",""Defects"":""/api/releases/releases-72/defects"",""ReportDefect"":""/api/releases/releases-72/defects"",""ResolveDefect"":""/api/releases/releases-72/defects/resolve""}}","localhost.localdomain","octopus_deploy://Local Octopus Deploy","octopus_deploy"
"octopus:release","{""Id"":""releases-97"",""Assembled"":""2015-06-08T10:05:25.013+00:00"",""ReleaseNotes"":null,""ProjectId"":""projects-1"",""ProjectVariableSetSnapshotId"":""variableset-projects-1-snapshot-1"",""LibraryVariableSetSnapshotIds"":[],""ProjectDeploymentProcessSnapshotId"":""deploymentprocess-projects-1-snapshot-3"",""SelectedPackages"":[],""Version"":""0.0.83"",""LastModifiedOn"":""2015-06-08T10:05:25.294+00:00"",""LastModifiedBy"":""merbla"",""Links"":{""Self"":""/api/releases/releases-97"",""Project"":""/api/projects/projects-1"",""Progression"":""/api/releases/releases-97/progression"",""Deployments"":""/api/releases/releases-97/deployments"",""DeploymentTemplate"":""/api/releases/releases-97/deployments/template"",""Artifacts"":""/api/artifacts?regarding=releases-97"",""ProjectVariableSnapshot"":""/api/variables/variableset-projects-1-snapshot-1"",""ProjectDeploymentProcessSnapshot"":""/api/deploymentprocesses/deploymentprocess-projects-1-snapshot-3"",""Web"":""/app#/releases/releases-97"",""SnapshotVariables"":""/api/releases/releases-97/snapshot-variables"",""Defects"":""/api/releases/releases-97/defects"",""ReportDefect"":""/api/releases/releases-97/defects"",""ResolveDefect"":""/api/releases/releases-97/defects/resolve""}}","localhost.localdomain","octopus_deploy://Local Octopus Deploy","octopus_deploy"
"octopus:release","{""Id"":""releases-98"",""Assembled"":""2015-06-08T10:10:01.201+00:00"",""ReleaseNotes"":null,""ProjectId"":""projects-1"",""ProjectVariableSetSnapshotId"":""variableset-projects-1-snapshot-1"",""LibraryVariableSetSnapshotIds"":[],""ProjectDeploymentProcessSnapshotId"":""deploymentprocess-projects-1-snapshot-3"",""SelectedPackages"":[],""Version"":""0.0.84"",""LastModifiedOn"":""2015-06-08T10:10:01.216+00:00"",""LastModifiedBy"":""merbla"",""Links"":{""Self"":""/api/releases/releases-98"",""Project"":""/api/projects/projects-1"",""Progression"":""/api/releases/releases-98/progression"",""Deployments"":""/api/releases/releases-98/deployments"",""DeploymentTemplate"":""/api/releases/releases-98/deployments/template"",""Artifacts"":""/api/artifacts?regarding=releases-98"",""ProjectVariableSnapshot"":""/api/variables/variableset-projects-1-snapshot-1"",""ProjectDeploymentProcessSnapshot"":""/api/deploymentprocesses/deploymentprocess-projects-1-snapshot-3"",""Web"":""/app#/releases/releases-98"",""SnapshotVariables"":""/api/releases/releases-98/snapshot-variables"",""Defects"":""/api/releases/releases-98/defects"",""ReportDefect"":""/api/releases/releases-98/defects"",""ResolveDefect"":""/api/releases/releases-98/defects/resolve""}}","localhost.localdomain","octopus_deploy://Local Octopus Deploy","octopus_deploy"
"octopus:release","{""Id"":""releases-99"",""Assembled"":""2015-06-08T10:25:58.242+00:00"",""ReleaseNotes"":null,""ProjectId"":""projects-1"",""ProjectVariableSetSnapshotId"":""variableset-projects-1-snapshot-1"",""LibraryVariableSetSnapshotIds"":[],""ProjectDeploymentProcessSnapshotId"":""deploymentprocess-projects-1-snapshot-3"",""SelectedPackages"":[],""Version"":""0.0.85"",""LastModifiedOn"":""2015-06-08T10:25:58.273+00:00"",""LastModifiedBy"":""merbla"",""Links"":{""Self"":""/api/releases/releases-99"",""Project"":""/api/projects/projects-1"",""Progression"":""/api/releases/releases-99/progression"",""Deployments"":""/api/releases/releases-99/deployments"",""DeploymentTemplate"":""/api/releases/releases-99/deployments/template"",""Artifacts"":""/api/artifacts?regarding=releases-99"",""ProjectVariableSnapshot"":""/api/variables/variableset-projects-1-snapshot-1"",""ProjectDeploymentProcessSnapshot"":""/api/deploymentprocesses/deploymentprocess-projects-1-snapshot-3"",""Web"":""/app#/releases/releases-99"",""SnapshotVariables"":""/api/releases/releases-99/snapshot-variables"",""Defects"":""/api/releases/releases-99/defects"",""ReportDefect"":""/api/releases/releases-99/defects"",""ResolveDefect"":""/api/releases/releases-99/defects/resolve""}}","localhost.localdomain","octopus_deploy://Local Octopus Deploy","octopus_deploy"
"octopus:release","{""Id"":""releases-100"",""Assembled"":""2015-06-09T07:47:08.600+00:00"",""ReleaseNotes"":null,""ProjectId"":""projects-1"",""ProjectVariableSetSnapshotId"":""variableset-projects-1-snapshot-1"",""LibraryVariableSetSnapshotIds"":[],""ProjectDeploymentProcessSnapshotId"":""deploymentprocess-projects-1-snapshot-3"",""SelectedPackages"":[],""Version"":""0.0.86"",""LastModifiedOn"":""2015-06-09T07:47:08.616+00:00"",""LastModifiedBy"":""merbla"",""Links"":{""Self"":""/api/releases/releases-100"",""Project"":""/api/projects/projects-1"",""Progression"":""/api/releases/releases-100/progression"",""Deployments"":""/api/releases/releases-100/deployments"",""DeploymentTemplate"":""/api/releases/releases-100/deployments/template"",""Artifacts"":""/api/artifacts?regarding=releases-100"",""ProjectVariableSnapshot"":""/api/variables/variableset-projects-1-snapshot-1"",""ProjectDeploymentProcessSnapshot"":""/api/deploymentprocesses/deploymentprocess-projects-1-snapshot-3"",""Web"":""/app#/releases/releases-100"",""SnapshotVariables"":""/api/releases/releases-100/snapshot-variables"",""Defects"":""/api/releases/releases-100/defects"",""ReportDefect"":""/api/releases/releases-100/defects"",""ResolveDefect"":""/api/releases/releases-100/defects/resolve""}}","localhost.localdomain","octopus_deploy://Local Octopus Deploy","octopus_deploy"
"octopus:release","{""Id"":""releases-101"",""Assembled"":""2015-06-09T12:33:03.182+00:00"",""ReleaseNotes"":null,""ProjectId"":""projects-1"",""ProjectVariableSetSnapshotId"":""variableset-projects-1-snapshot-1"",""LibraryVariableSetSnapshotIds"":[],""ProjectDeploymentProcessSnapshotId"":""deploymentprocess-projects-1-snapshot-3"",""SelectedPackages"":[],""Version"":""0.0.87"",""LastModifiedOn"":""2015-06-09T12:33:03.197+00:00"",""LastModifiedBy"":""merbla"",""Links"":{""Self"":""/api/releases/releases-101"",""Project"":""/api/projects/projects-1"",""Progression"":""/api/releases/releases-101/progression"",""Deployments"":""/api/releases/releases-101/deployments"",""DeploymentTemplate"":""/api/releases/releases-101/deployments/template"",""Artifacts"":""/api/artifacts?regarding=releases-101"",""ProjectVariableSnapshot"":""/api/variables/variableset-projects-1-snapshot-1"",""ProjectDeploymentProcessSnapshot"":""/api/deploymentprocesses/deploymentprocess-projects-1-snapshot-3"",""Web"":""/app#/releases/releases-101"",""SnapshotVariables"":""/api/releases/releases-101/snapshot-variables"",""Defects"":""/api/releases/releases-101/defects"",""ReportDefect"":""/api/releases/releases-101/defects"",""ResolveDefect"":""/api/releases/releases-101/defects/resolve""}}","localhost.localdomain","octopus_deploy://Local Octopus Deploy","octopus_deploy"
"octopus:release","{""Id"":""releases-102"",""Assembled"":""2015-06-09T20:37:44.144+00:00"",""ReleaseNotes"":null,""ProjectId"":""projects-1"",""ProjectVariableSetSnapshotId"":""variableset-projects-1-snapshot-1"",""LibraryVariableSetSnapshotIds"":[],""ProjectDeploymentProcessSnapshotId"":""deploymentprocess-projects-1-snapshot-3"",""SelectedPackages"":[],""Version"":""0.0.88"",""LastModifiedOn"":""2015-06-09T20:37:44.159+00:00"",""LastModifiedBy"":""merbla"",""Links"":{""Self"":""/api/releases/releases-102"",""Project"":""/api/projects/projects-1"",""Progression"":""/api/releases/releases-102/progression"",""Deployments"":""/api/releases/releases-102/deployments"",""DeploymentTemplate"":""/api/releases/releases-102/deployments/template"",""Artifacts"":""/api/artifacts?regarding=releases-102"",""ProjectVariableSnapshot"":""/api/variables/variableset-projects-1-snapshot-1"",""ProjectDeploymentProcessSnapshot"":""/api/deploymentprocesses/deploymentprocess-projects-1-snapshot-3"",""Web"":""/app#/releases/releases-102"",""SnapshotVariables"":""/api/releases/releases-102/snapshot-variables"",""Defects"":""/api/releases/releases-102/defects"",""ReportDefect"":""/api/releases/releases-102/defects"",""ResolveDefect"":""/api/releases/releases-102/defects/resolve""}}","localhost.localdomain","octopus_deploy://Local Octopus Deploy","octopus_deploy"
"octopus:release","{""Id"":""releases-103"",""Assembled"":""2015-06-10T11:24:14.337+00:00"",""ReleaseNotes"":null,""ProjectId"":""projects-1"",""ProjectVariableSetSnapshotId"":""variableset-projects-1-snapshot-1"",""LibraryVariableSetSnapshotIds"":[],""ProjectDeploymentProcessSnapshotId"":""deploymentprocess-projects-1-snapshot-3"",""SelectedPackages"":[],""Version"":""0.0.89"",""LastModifiedOn"":""2015-06-10T11:24:14.352+00:00"",""LastModifiedBy"":""merbla"",""Links"":{""Self"":""/api/releases/releases-103"",""Project"":""/api/projects/projects-1"",""Progression"":""/api/releases/releases-103/progression"",""Deployments"":""/api/releases/releases-103/deployments"",""DeploymentTemplate"":""/api/releases/releases-103/deployments/template"",""Artifacts"":""/api/artifacts?regarding=releases-103"",""ProjectVariableSnapshot"":""/api/variables/variableset-projects-1-snapshot-1"",""ProjectDeploymentProcessSnapshot"":""/api/deploymentprocesses/deploymentprocess-projects-1-snapshot-3"",""Web"":""/app#/releases/releases-103"",""SnapshotVariables"":""/api/releases/releases-103/snapshot-variables"",""Defects"":""/api/releases/releases-103/defects"",""ReportDefect"":""/api/releases/releases-103/defects"",""ResolveDefect"":""/api/releases/releases-103/defects/resolve""}}","localhost.localdomain","octopus_deploy://Local Octopus Deploy","octopus_deploy"
"octopus:release","{""Id"":""releases-104"",""Assembled"":""2015-06-10T12:47:52.183+00:00"",""ReleaseNotes"":null,""ProjectId"":""projects-1"",""ProjectVariableSetSnapshotId"":""variableset-projects-1-snapshot-1"",""LibraryVariableSetSnapshotIds"":[],""ProjectDeploymentProcessSnapshotId"":""deploymentprocess-projects-1-snapshot-3"",""SelectedPackages"":[],""Version"":""0.0.90"",""LastModifiedOn"":""2015-06-10T12:47:52.183+00:00"",""LastModifiedBy"":""merbla"",""Links"":{""Self"":""/api/releases/releases-104"",""Project"":""/api/projects/projects-1"",""Progression"":""/api/releases/releases-104/progression"",""Deployments"":""/api/releases/releases-104/deployments"",""DeploymentTemplate"":""/api/releases/releases-104/deployments/template"",""Artifacts"":""/api/artifacts?regarding=releases-104"",""ProjectVariableSnapshot"":""/api/variables/variableset-projects-1-snapshot-1"",""ProjectDeploymentProcessSnapshot"":""/api/deploymentprocesses/deploymentprocess-projects-1-snapshot-3"",""Web"":""/app#/releases/releases-104"",""SnapshotVariables"":""/api/releases/releases-104/snapshot-variables"",""Defects"":""/api/releases/releases-104/defects"",""ReportDefect"":""/api/releases/releases-104/defects"",""ResolveDefect"":""/api/releases/releases-104/defects/resolve""}}","localhost.localdomain","octopus_deploy://Local Octopus Deploy","octopus_deploy"
"octopus:release","{""Id"":""releases-105"",""Assembled"":""2015-06-10T20:51:36.816+00:00"",""ReleaseNotes"":null,""ProjectId"":""projects-1"",""ProjectVariableSetSnapshotId"":""variableset-projects-1-snapshot-1"",""LibraryVariableSetSnapshotIds"":[],""ProjectDeploymentProcessSnapshotId"":""deploymentprocess-projects-1-snapshot-3"",""SelectedPackages"":[],""Version"":""0.0.91"",""LastModifiedOn"":""2015-06-10T20:51:36.831+00:00"",""LastModifiedBy"":""merbla"",""Links"":{""Self"":""/api/releases/releases-105"",""Project"":""/api/projects/projects-1"",""Progression"":""/api/releases/releases-105/progression"",""Deployments"":""/api/releases/releases-105/deployments"",""DeploymentTemplate"":""/api/releases/releases-105/deployments/template"",""Artifacts"":""/api/artifacts?regarding=releases-105"",""ProjectVariableSnapshot"":""/api/variables/variableset-projects-1-snapshot-1"",""ProjectDeploymentProcessSnapshot"":""/api/deploymentprocesses/deploymentprocess-projects-1-snapshot-3"",""Web"":""/app#/releases/releases-105"",""SnapshotVariables"":""/api/releases/releases-105/snapshot-variables"",""Defects"":""/api/releases/releases-105/defects"",""ReportDefect"":""/api/releases/releases-105/defects"",""ResolveDefect"":""/api/releases/releases-105/defects/resolve""}}","localhost.localdomain","octopus_deploy://Local Octopus Deploy","octopus_deploy"
"octopus:release","{""Id"":""releases-129"",""Assembled"":""2015-06-10T21:01:08.636+00:00"",""ReleaseNotes"":null,""ProjectId"":""projects-1"",""ProjectVariableSetSnapshotId"":""variableset-projects-1-snapshot-1"",""LibraryVariableSetSnapshotIds"":[],""ProjectDeploymentProcessSnapshotId"":""deploymentprocess-projects-1-snapshot-3"",""SelectedPackages"":[],""Version"":""0.0.92"",""LastModifiedOn"":""2015-06-10T21:01:08.917+00:00"",""LastModifiedBy"":""merbla"",""Links"":{""Self"":""/api/releases/releases-129"",""Project"":""/api/projects/projects-1"",""Progression"":""/api/releases/releases-129/progression"",""Deployments"":""/api/releases/releases-129/deployments"",""DeploymentTemplate"":""/api/releases/releases-129/deployments/template"",""Artifacts"":""/api/artifacts?regarding=releases-129"",""ProjectVariableSnapshot"":""/api/variables/variableset-projects-1-snapshot-1"",""ProjectDeploymentProcessSnapshot"":""/api/deploymentprocesses/deploymentprocess-projects-1-snapshot-3"",""Web"":""/app#/releases/releases-129"",""SnapshotVariables"":""/api/releases/releases-129/snapshot-variables"",""Defects"":""/api/releases/releases-129/defects"",""ReportDefect"":""/api/releases/releases-129/defects"",""ResolveDefect"":""/api/releases/releases-129/defects/resolve""}}","localhost.localdomain","octopus_deploy://Local Octopus Deploy","octopus_deploy"
"octopus:release","{""Id"":""releases-130"",""Assembled"":""2015-06-10T21:03:23.309+00:00"",""ReleaseNotes"":null,""ProjectId"":""projects-1"",""ProjectVariableSetSnapshotId"":""variableset-projects-1-snapshot-1"",""LibraryVariableSetSnapshotIds"":[],""ProjectDeploymentProcessSnapshotId"":""deploymentprocess-projects-1-snapshot-3"",""SelectedPackages"":[],""Version"":""0.0.93"",""LastModifiedOn"":""2015-06-10T21:03:23.325+00:00"",""LastModifiedBy"":""merbla"",""Links"":{""Self"":""/api/releases/releases-130"",""Project"":""/api/projects/projects-1"",""Progression"":""/api/releases/releases-130/progression"",""Deployments"":""/api/releases/releases-130/deployments"",""DeploymentTemplate"":""/api/releases/releases-130/deployments/template"",""Artifacts"":""/api/artifacts?regarding=releases-130"",""ProjectVariableSnapshot"":""/api/variables/variableset-projects-1-snapshot-1"",""ProjectDeploymentProcessSnapshot"":""/api/deploymentprocesses/deploymentprocess-projects-1-snapshot-3"",""Web"":""/app#/releases/releases-130"",""SnapshotVariables"":""/api/releases/releases-130/snapshot-variables"",""Defects"":""/api/releases/releases-130/defects"",""ReportDefect"":""/api/releases/releases-130/defects"",""ResolveDefect"":""/api/releases/releases-130/defects/resolve""}}","localhost.localdomain","octopus_deploy://Local Octopus Deploy","octopus_deploy"
"octopus:release","{""Id"":""releases-131"",""Assembled"":""2015-06-10T21:04:43.060+00:00"",""ReleaseNotes"":null,""ProjectId"":""projects-1"",""ProjectVariableSetSnapshotId"":""variableset-projects-1-snapshot-1"",""LibraryVariableSetSnapshotIds"":[],""ProjectDeploymentProcessSnapshotId"":""deploymentprocess-projects-1-snapshot-3"",""SelectedPackages"":[],""Version"":""0.0.94"",""LastModifiedOn"":""2015-06-10T21:04:43.075+00:00"",""LastModifiedBy"":""merbla"",""Links"":{""Self"":""/api/releases/releases-131"",""Project"":""/api/projects/projects-1"",""Progression"":""/api/releases/releases-131/progression"",""Deployments"":""/api/releases/releases-131/deployments"",""DeploymentTemplate"":""/api/releases/releases-131/deployments/template"",""Artifacts"":""/api/artifacts?regarding=releases-131"",""ProjectVariableSnapshot"":""/api/variables/variableset-projects-1-snapshot-1"",""ProjectDeploymentProcessSnapshot"":""/api/deploymentprocesses/deploymentprocess-projects-1-snapshot-3"",""Web"":""/app#/releases/releases-131"",""SnapshotVariables"":""/api/releases/releases-131/snapshot-variables"",""Defects"":""/api/releases/releases-131/defects"",""ReportDefect"":""/api/releases/releases-131/defects"",""ResolveDefect"":""/api/releases/releases-131/defects/resolve""}}","localhost.localdomain","octopus_deploy://Local Octopus Deploy","octopus_deploy"
"octopus:release","{""Id"":""releases-132"",""Assembled"":""2015-06-10T21:06:31.695+00:00"",""ReleaseNotes"":null,""ProjectId"":""projects-1"",""ProjectVariableSetSnapshotId"":""variableset-projects-1-snapshot-1"",""LibraryVariableSetSnapshotIds"":[],""ProjectDeploymentProcessSnapshotId"":""deploymentprocess-projects-1-snapshot-3"",""SelectedPackages"":[],""Version"":""0.0.95"",""LastModifiedOn"":""2015-06-10T21:06:31.710+00:00"",""LastModifiedBy"":""merbla"",""Links"":{""Self"":""/api/releases/releases-132"",""Project"":""/api/projects/projects-1"",""Progression"":""/api/releases/releases-132/progression"",""Deployments"":""/api/releases/releases-132/deployments"",""DeploymentTemplate"":""/api/releases/releases-132/deployments/template"",""Artifacts"":""/api/artifacts?regarding=releases-132"",""ProjectVariableSnapshot"":""/api/variables/variableset-projects-1-snapshot-1"",""ProjectDeploymentProcessSnapshot"":""/api/deploymentprocesses/deploymentprocess-projects-1-snapshot-3"",""Web"":""/app#/releases/releases-132"",""SnapshotVariables"":""/api/releases/releases-132/snapshot-variables"",""Defects"":""/api/releases/releases-132/defects"",""ReportDefect"":""/api/releases/releases-132/defects"",""ResolveDefect"":""/api/releases/releases-132/defects/resolve""}}","localhost.localdomain","octopus_deploy://Local Octopus Deploy","octopus_deploy"
"octopus:release","{""Id"":""releases-133"",""Assembled"":""2015-06-11T07:36:25.787+00:00"",""ReleaseNotes"":null,""ProjectId"":""projects-1"",""ProjectVariableSetSnapshotId"":""variableset-projects-1-snapshot-1"",""LibraryVariableSetSnapshotIds"":[],""ProjectDeploymentProcessSnapshotId"":""deploymentprocess-projects-1-snapshot-3"",""SelectedPackages"":[],""Version"":""0.0.96"",""LastModifiedOn"":""2015-06-11T07:36:25.802+00:00"",""LastModifiedBy"":""merbla"",""Links"":{""Self"":""/api/releases/releases-133"",""Project"":""/api/projects/projects-1"",""Progression"":""/api/releases/releases-133/progression"",""Deployments"":""/api/releases/releases-133/deployments"",""DeploymentTemplate"":""/api/releases/releases-133/deployments/template"",""Artifacts"":""/api/artifacts?regarding=releases-133"",""ProjectVariableSnapshot"":""/api/variables/variableset-projects-1-snapshot-1"",""ProjectDeploymentProcessSnapshot"":""/api/deploymentprocesses/deploymentprocess-projects-1-snapshot-3"",""Web"":""/app#/releases/releases-133"",""SnapshotVariables"":""/api/releases/releases-133/snapshot-variables"",""Defects"":""/api/releases/releases-133/defects"",""ReportDefect"":""/api/releases/releases-133/defects"",""ResolveDefect"":""/api/releases/releases-133/defects/resolve""}}","localhost.localdomain","octopus_deploy://Local Octopus Deploy","octopus_deploy"
"octopus:release","{""Id"":""releases-134"",""Assembled"":""2015-06-15T21:30:28.399+00:00"",""ReleaseNotes"":null,""ProjectId"":""projects-1"",""ProjectVariableSetSnapshotId"":""variableset-projects-1-snapshot-1"",""LibraryVariableSetSnapshotIds"":[],""ProjectDeploymentProcessSnapshotId"":""deploymentprocess-projects-1-snapshot-3"",""SelectedPackages"":[],""Version"":""0.0.97"",""LastModifiedOn"":""2015-06-15T21:30:28.430+00:00"",""LastModifiedBy"":""merbla"",""Links"":{""Self"":""/api/releases/releases-134"",""Project"":""/api/projects/projects-1"",""Progression"":""/api/releases/releases-134/progression"",""Deployments"":""/api/releases/releases-134/deployments"",""DeploymentTemplate"":""/api/releases/releases-134/deployments/template"",""Artifacts"":""/api/artifacts?regarding=releases-134"",""ProjectVariableSnapshot"":""/api/variables/variableset-projects-1-snapshot-1"",""ProjectDeploymentProcessSnapshot"":""/api/deploymentprocesses/deploymentprocess-projects-1-snapshot-3"",""Web"":""/app#/releases/releases-134"",""SnapshotVariables"":""/api/releases/releases-134/snapshot-variables"",""Defects"":""/api/releases/releases-134/defects"",""ReportDefect"":""/api/releases/releases-134/defects"",""ResolveDefect"":""/api/releases/releases-134/defects/resolve""}}","localhost.localdomain","octopus_deploy://Local Octopus Deploy","octopus_deploy"
"octopus:release","{""Id"":""releases-135"",""Assembled"":""2015-06-15T21:30:39.822+00:00"",""ReleaseNotes"":""Another Splunk Test"",""ProjectId"":""projects-1"",""ProjectVariableSetSnapshotId"":""variableset-projects-1-snapshot-1"",""LibraryVariableSetSnapshotIds"":[],""ProjectDeploymentProcessSnapshotId"":""deploymentprocess-projects-1-snapshot-3"",""SelectedPackages"":[],""Version"":""0.0.98"",""LastModifiedOn"":""2015-06-15T21:30:39.838+00:00"",""LastModifiedBy"":""merbla"",""Links"":{""Self"":""/api/releases/releases-135"",""Project"":""/api/projects/projects-1"",""Progression"":""/api/releases/releases-135/progression"",""Deployments"":""/api/releases/releases-135/deployments"",""DeploymentTemplate"":""/api/releases/releases-135/deployments/template"",""Artifacts"":""/api/artifacts?regarding=releases-135"",""ProjectVariableSnapshot"":""/api/variables/variableset-projects-1-snapshot-1"",""ProjectDeploymentProcessSnapshot"":""/api/deploymentprocesses/deploymentprocess-projects-1-snapshot-3"",""Web"":""/app#/releases/releases-135"",""SnapshotVariables"":""/api/releases/releases-135/snapshot-variables"",""Defects"":""/api/releases/releases-135/defects"",""ReportDefect"":""/api/releases/releases-135/defects"",""ResolveDefect"":""/api/releases/releases-135/defects/resolve""}}","localhost.localdomain","octopus_deploy://Local Octopus Deploy","octopus_deploy"
"octopus:release","{""Id"":""releases-136"",""Assembled"":""2015-06-17T07:03:25.925+00:00"",""ReleaseNotes"":null,""ProjectId"":""projects-1"",""ProjectVariableSetSnapshotId"":""variableset-projects-1-snapshot-1"",""LibraryVariableSetSnapshotIds"":[],""ProjectDeploymentProcessSnapshotId"":""deploymentprocess-projects-1-snapshot-3"",""SelectedPackages"":[],""Version"":""0.0.99"",""LastModifiedOn"":""2015-06-17T07:03:25.972+00:00"",""LastModifiedBy"":""merbla"",""Links"":{""Self"":""/api/releases/releases-136"",""Project"":""/api/projects/projects-1"",""Progression"":""/api/releases/releases-136/progression"",""Deployments"":""/api/releases/releases-136/deployments"",""DeploymentTemplate"":""/api/releases/releases-136/deployments/template"",""Artifacts"":""/api/artifacts?regarding=releases-136"",""ProjectVariableSnapshot"":""/api/variables/variableset-projects-1-snapshot-1"",""ProjectDeploymentProcessSnapshot"":""/api/deploymentprocesses/deploymentprocess-projects-1-snapshot-3"",""Web"":""/app#/releases/releases-136"",""SnapshotVariables"":""/api/releases/releases-136/snapshot-variables"",""Defects"":""/api/releases/releases-136/defects"",""ReportDefect"":""/api/releases/releases-136/defects"",""ResolveDefect"":""/api/releases/releases-136/defects/resolve""}}","localhost.localdomain","octopus_deploy://Local Octopus Deploy","octopus_deploy"
"octopus:release","{""Id"":""releases-137"",""Assembled"":""2015-06-17T07:03:33.940+00:00"",""ReleaseNotes"":null,""ProjectId"":""projects-1"",""ProjectVariableSetSnapshotId"":""variableset-projects-1-snapshot-1"",""LibraryVariableSetSnapshotIds"":[],""ProjectDeploymentProcessSnapshotId"":""deploymentprocess-projects-1-snapshot-3"",""SelectedPackages"":[],""Version"":""0.0.100"",""LastModifiedOn"":""2015-06-17T07:03:33.956+00:00"",""LastModifiedBy"":""merbla"",""Links"":{""Self"":""/api/releases/releases-137"",""Project"":""/api/projects/projects-1"",""Progression"":""/api/releases/releases-137/progression"",""Deployments"":""/api/releases/releases-137/deployments"",""DeploymentTemplate"":""/api/releases/releases-137/deployments/template"",""Artifacts"":""/api/artifacts?regarding=releases-137"",""ProjectVariableSnapshot"":""/api/variables/variableset-projects-1-snapshot-1"",""ProjectDeploymentProcessSnapshot"":""/api/deploymentprocesses/deploymentprocess-projects-1-snapshot-3"",""Web"":""/app#/releases/releases-137"",""SnapshotVariables"":""/api/releases/releases-137/snapshot-variables"",""Defects"":""/api/releases/releases-137/defects"",""ReportDefect"":""/api/releases/releases-137/defects"",""ResolveDefect"":""/api/releases/releases-137/defects/resolve""}}","localhost.localdomain","octopus_deploy://Local Octopus Deploy","octopus_deploy"
"octopus:release","{""Id"":""releases-138"",""Assembled"":""2015-06-19T22:44:52.233+00:00"",""ReleaseNotes"":null,""ProjectId"":""projects-1"",""ProjectVariableSetSnapshotId"":""variableset-projects-1-snapshot-1"",""LibraryVariableSetSnapshotIds"":[],""ProjectDeploymentProcessSnapshotId"":""deploymentprocess-projects-1-snapshot-3"",""SelectedPackages"":[],""Version"":""0.0.101"",""LastModifiedOn"":""2015-06-19T22:44:52.249+00:00"",""LastModifiedBy"":""merbla"",""Links"":{""Self"":""/api/releases/releases-138"",""Project"":""/api/projects/projects-1"",""Progression"":""/api/releases/releases-138/progression"",""Deployments"":""/api/releases/releases-138/deployments"",""DeploymentTemplate"":""/api/releases/releases-138/deployments/template"",""Artifacts"":""/api/artifacts?regarding=releases-138"",""ProjectVariableSnapshot"":""/api/variables/variableset-projects-1-snapshot-1"",""ProjectDeploymentProcessSnapshot"":""/api/deploymentprocesses/deploymentprocess-projects-1-snapshot-3"",""Web"":""/app#/releases/releases-138"",""SnapshotVariables"":""/api/releases/releases-138/snapshot-variables"",""Defects"":""/api/releases/releases-138/defects"",""ReportDefect"":""/api/releases/releases-138/defects"",""ResolveDefect"":""/api/releases/releases-138/defects/resolve""}}","localhost.localdomain","octopus_deploy://Local Octopus Deploy","octopus_deploy"
